full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
Earphone iPhone 16 memberikan pengalaman mendengarkan audio yang lebih personal dan приватный.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,earphone iphone 16 memberikan pengalaman mendengarkan audio yang lebih personal dan приватный.,earphone iphone  memberikan pengalaman mendengarkan audio yang lebih personal dan ,earphone iphone beri alam dengar audio yang lebih personal dan,"['earphone', 'iphone', 'beri', 'alam', 'dengar', 'audio', 'yang', 'lebih', 'personal', 'dan']","['earphone', 'alam', 'dengar', 'audio', 'personal']",earphone alam dengar audio personal,,Earphone iPhone 16 memberikan pengalaman mendengarkan audio yang lebih personal dan приватный. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Aksesoris iPhone 16 memberikan pengalaman menggunakan iPhone yang lebih seamless dan nyaman.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,aksesoris iphone 16 memberikan pengalaman menggunakan iphone yang lebih seamless dan nyaman.,aksesoris iphone  memberikan pengalaman menggunakan iphone yang lebih seamless dan nyaman,aksesoris iphone beri alam guna iphone yang lebih seamless dan nyaman,"['aksesoris', 'iphone', 'beri', 'alam', 'guna', 'iphone', 'yang', 'lebih', 'seamless', 'dan', 'nyaman']","['aksesoris', 'alam', 'seamless', 'nyaman']",aksesoris alam seamless nyaman,,Aksesoris iPhone 16 memberikan pengalaman menggunakan iPhone yang lebih seamless dan nyaman. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Varian matte tempered glass iPhone 16 mengurangi pantulan cahaya matahari, nyaman di luar ruangan.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"varian matte tempered glass iphone 16 mengurangi pantulan cahaya matahari, nyaman di luar ruangan.",varian matte tempered glass iphone  mengurangi pantulan cahaya matahari nyaman di luar ruangan,varian matte tempered glass iphone kurang pantul cahaya matahari nyaman di luar ruang,"['varian', 'matte', 'tempered', 'glass', 'iphone', 'kurang', 'pantul', 'cahaya', 'matahari', 'nyaman', 'di', 'luar', 'ruang']","['varian', 'matte', 'tempered', 'glass', 'pantul', 'cahaya', 'matahari', 'nyaman', 'ruang']",varian matte tempered glass pantul cahaya matahari nyaman ruang,,"Varian matte tempered glass iPhone 16 mengurangi pantulan cahaya matahari, nyaman di luar ruangan. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Charger fast charging iPhone 16 cocok untuk pengguna iPhone yang memiliki mobilitas tinggi.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,charger fast charging iphone 16 cocok untuk pengguna iphone yang memiliki mobilitas tinggi.,charger fast charging iphone  cocok untuk pengguna iphone yang memiliki mobilitas tinggi,charger fast charging iphone cocok untuk guna iphone yang milik mobilitas tinggi,"['charger', 'fast', 'charging', 'iphone', 'cocok', 'untuk', 'guna', 'iphone', 'yang', 'milik', 'mobilitas', 'tinggi']","['charger', 'fast', 'charging', 'cocok', 'milik', 'mobilitas']",charger fast charging cocok milik mobilitas,,Charger fast charging iPhone 16 cocok untuk pengguna iPhone yang memiliki mobilitas tinggi. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tempered glass iPhone 16 melindungi layar dari goresan kunci dan benda tajam lainnya.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,tempered glass iphone 16 melindungi layar dari goresan kunci dan benda tajam lainnya.,tempered glass iphone  melindungi layar dari goresan kunci dan benda tajam lainnya,tempered glass iphone lindung layar dari gores kunci dan benda tajam lain,"['tempered', 'glass', 'iphone', 'lindung', 'layar', 'dari', 'gores', 'kunci', 'dan', 'benda', 'tajam', 'lain']","['tempered', 'glass', 'lindung', 'layar', 'gores', 'kunci', 'benda', 'tajam']",tempered glass lindung layar gores kunci benda tajam,,Tempered glass iPhone 16 melindungi layar dari goresan kunci dan benda tajam lainnya. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Proses pairing bluetooth earphone iPhone 16 terkadang rumit dan memakan waktu.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,proses pairing bluetooth earphone iphone 16 terkadang rumit dan memakan waktu.,proses pairing bluetooth earphone iphone  terkadang rumit dan memakan waktu,proses pairing bluetooth earphone iphone terkadang rumit dan makan waktu,"['proses', 'pairing', 'bluetooth', 'earphone', 'iphone', 'terkadang', 'rumit', 'dan', 'makan', 'waktu']","['proses', 'pairing', 'bluetooth', 'earphone', 'terkadang', 'rumit', 'makan']",proses pairing bluetooth earphone terkadang rumit makan,,Proses pairing bluetooth earphone iPhone 16 terkadang rumit dan memakan waktu. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Packaging earphone iPhone 16 mewah, cocok sebagai hadiah untuk orang terdekat.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"packaging earphone iphone 16 mewah, cocok sebagai hadiah untuk orang terdekat.",packaging earphone iphone  mewah cocok sebagai hadiah untuk orang terdekat,packaging earphone iphone mewah cocok bagai hadiah untuk orang dekat,"['packaging', 'earphone', 'iphone', 'mewah', 'cocok', 'bagai', 'hadiah', 'untuk', 'orang', 'dekat']","['packaging', 'earphone', 'mewah', 'cocok', 'hadiah', 'orang']",packaging earphone mewah cocok hadiah orang,,"Packaging earphone iPhone 16 mewah, cocok sebagai hadiah untuk orang terdekat. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Charger fast charging iPhone 16 bisa mengisi daya perangkat lain selain iPhone yang mendukung USB-C.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,charger fast charging iphone 16 bisa mengisi daya perangkat lain selain iphone yang mendukung usb-c.,charger fast charging iphone  bisa mengisi daya perangkat lain selain iphone yang mendukung usbc,charger fast charging iphone bisa isi daya perangkat lain selain iphone yang dukung usbc,"['charger', 'fast', 'charging', 'iphone', 'bisa', 'isi', 'daya', 'perangkat', 'lain', 'selain', 'iphone', 'yang', 'dukung', 'usbc']","['charger', 'fast', 'charging', 'isi', 'daya', 'perangkat', 'dukung', 'usbc']",charger fast charging isi daya perangkat dukung usbc,,Charger fast charging iPhone 16 bisa mengisi daya perangkat lain selain iPhone yang mendukung USB-C. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Fitur active noise cancellation (ANC) earphone iPhone 16 sangat efektif meredam suara bising.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,fitur active noise cancellation (anc) earphone iphone 16 sangat efektif meredam suara bising.,fitur active noise cancellation anc earphone iphone  sangat efektif meredam suara bising,fitur active noise cancellation anc earphone iphone sangat efektif redam suara bising,"['fitur', 'active', 'noise', 'cancellation', 'anc', 'earphone', 'iphone', 'sangat', 'efektif', 'redam', 'suara', 'bising']","['fitur', 'active', 'noise', 'cancellation', 'anc', 'earphone', 'efektif', 'redam', 'suara', 'bising']",fitur active noise cancellation anc earphone efektif redam suara bising,,Fitur active noise cancellation (ANC) earphone iPhone 16 sangat efektif meredam suara bising. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kejernihan tempered glass iPhone 16 seperti tidak menggunakan pelindung layar.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,kejernihan tempered glass iphone 16 seperti tidak menggunakan pelindung layar.,kejernihan tempered glass iphone  seperti tidak menggunakan pelindung layar,jernih tempered glass iphone seperti tidak guna lindung layar,"['jernih', 'tempered', 'glass', 'iphone', 'seperti', 'tidak', 'guna', 'lindung', 'layar']","['jernih', 'tempered', 'glass', 'lindung', 'layar']",jernih tempered glass lindung layar,,Kejernihan tempered glass iPhone 16 seperti tidak menggunakan pelindung layar. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tempered glass iPhone 16 tahan terhadap benturan ringan seperti jatuh dari meja.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,tempered glass iphone 16 tahan terhadap benturan ringan seperti jatuh dari meja.,tempered glass iphone  tahan terhadap benturan ringan seperti jatuh dari meja,tempered glass iphone tahan hadap bentur ringan seperti jatuh dari meja,"['tempered', 'glass', 'iphone', 'tahan', 'hadap', 'bentur', 'ringan', 'seperti', 'jatuh', 'dari', 'meja']","['tempered', 'glass', 'tahan', 'hadap', 'bentur', 'ringan', 'jatuh', 'meja']",tempered glass tahan hadap bentur ringan jatuh meja,,Tempered glass iPhone 16 tahan terhadap benturan ringan seperti jatuh dari meja. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Kabel earphone iPhone 16 mudah kusut dan melilit, merepotkan saat disimpan.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"kabel earphone iphone 16 mudah kusut dan melilit, merepotkan saat disimpan.",kabel earphone iphone  mudah kusut dan melilit merepotkan saat disimpan,kabel earphone iphone mudah kusut dan lilit repot saat simpan,"['kabel', 'earphone', 'iphone', 'mudah', 'kusut', 'dan', 'lilit', 'repot', 'saat', 'simpan']","['kabel', 'earphone', 'mudah', 'kusut', 'lilit', 'repot', 'simpan']",kabel earphone mudah kusut lilit repot simpan,,"Kabel earphone iPhone 16 mudah kusut dan melilit, merepotkan saat disimpan. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Suara coil whine terkadang terdengar dari charger fast charging iPhone 16 saat digunakan.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,suara coil whine terkadang terdengar dari charger fast charging iphone 16 saat digunakan.,suara coil whine terkadang terdengar dari charger fast charging iphone  saat digunakan,suara coil whine terkadang dengar dari charger fast charging iphone saat guna,"['suara', 'coil', 'whine', 'terkadang', 'dengar', 'dari', 'charger', 'fast', 'charging', 'iphone', 'saat', 'guna']","['suara', 'coil', 'whine', 'terkadang', 'dengar', 'charger', 'fast', 'charging']",suara coil whine terkadang dengar charger fast charging,,Suara coil whine terkadang terdengar dari charger fast charging iPhone 16 saat digunakan. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Varian wireless earphone iPhone 16 memberikan kebebasan bergerak tanpa terbelit kabel.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,varian wireless earphone iphone 16 memberikan kebebasan bergerak tanpa terbelit kabel.,varian wireless earphone iphone  memberikan kebebasan bergerak tanpa terbelit kabel,varian wireless earphone iphone beri bebas gerak tanpa belit kabel,"['varian', 'wireless', 'earphone', 'iphone', 'beri', 'bebas', 'gerak', 'tanpa', 'belit', 'kabel']","['varian', 'wireless', 'earphone', 'bebas', 'gerak', 'belit', 'kabel']",varian wireless earphone bebas gerak belit kabel,,Varian wireless earphone iPhone 16 memberikan kebebasan bergerak tanpa terbelit kabel. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"8. Casing untuk iPhone 16 - Kompatibel dengan MagSafe : https://t.co/MMyWK3cIMu : £39,99",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"8. casing untuk iphone 16 - kompatibel dengan magsafe : https://t.co/mmywk3cimu : £39,99", casing untuk iphone   kompatibel dengan magsafe  httpstcommywkcimu  ,casing untuk iphone kompatibel dengan magsafe httpstcommywkcimu,"['casing', 'untuk', 'iphone', 'kompatibel', 'dengan', 'magsafe', 'httpstcommywkcimu']","['casing', 'kompatibel', 'magsafe', 'httpstcommywkcimu']",casing kompatibel magsafe httpstcommywkcimu,,"8. Casing untuk iPhone 16 - Kompatibel dengan MagSafe : https://t.co/MMyWK3cIMu : £39,99 ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Sensitivitas 3D Touch/Haptic Touch iPhone 16 tetap berfungsi normal dengan tempered glass.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,sensitivitas 3d touch/haptic touch iphone 16 tetap berfungsi normal dengan tempered glass.,sensitivitas d touchhaptic touch iphone  tetap berfungsi normal dengan tempered glass,sensitivitas d touchhaptic touch iphone tetap fungsi normal dengan tempered glass,"['sensitivitas', 'd', 'touchhaptic', 'touch', 'iphone', 'tetap', 'fungsi', 'normal', 'dengan', 'tempered', 'glass']","['sensitivitas', 'd', 'touchhaptic', 'touch', 'fungsi', 'normal', 'tempered', 'glass']",sensitivitas d touchhaptic touch fungsi normal tempered glass,,Sensitivitas 3D Touch/Haptic Touch iPhone 16 tetap berfungsi normal dengan tempered glass. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Beberapa aksesoris iPhone 16 hanya berfungsi untuk estetika, tidak terlalu berguna secara fungsional.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"beberapa aksesoris iphone 16 hanya berfungsi untuk estetika, tidak terlalu berguna secara fungsional.",beberapa aksesoris iphone  hanya berfungsi untuk estetika tidak terlalu berguna secara fungsional,beberapa aksesoris iphone hanya fungsi untuk estetika tidak terlalu guna cara fungsional,"['beberapa', 'aksesoris', 'iphone', 'hanya', 'fungsi', 'untuk', 'estetika', 'tidak', 'terlalu', 'guna', 'cara', 'fungsional']","['aksesoris', 'fungsi', 'estetika', 'fungsional']",aksesoris fungsi estetika fungsional,,"Beberapa aksesoris iPhone 16 hanya berfungsi untuk estetika, tidak terlalu berguna secara fungsional. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tempered glass iPhone 16 tidak menimbulkan gelembung udara setelah pemasangan yang benar.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,tempered glass iphone 16 tidak menimbulkan gelembung udara setelah pemasangan yang benar.,tempered glass iphone  tidak menimbulkan gelembung udara setelah pemasangan yang benar,tempered glass iphone tidak timbul gelembung udara telah pasang yang benar,"['tempered', 'glass', 'iphone', 'tidak', 'timbul', 'gelembung', 'udara', 'telah', 'pasang', 'yang', 'benar']","['tempered', 'glass', 'timbul', 'gelembung', 'udara', 'pasang']",tempered glass timbul gelembung udara pasang,,Tempered glass iPhone 16 tidak menimbulkan gelembung udara setelah pemasangan yang benar. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"Konektivitas bluetooth earphone iPhone 16 stabil, tidak mudah terputus saat bergerak.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"konektivitas bluetooth earphone iphone 16 stabil, tidak mudah terputus saat bergerak.",konektivitas bluetooth earphone iphone  stabil tidak mudah terputus saat bergerak,konektivitas bluetooth earphone iphone stabil tidak mudah putus saat gerak,"['konektivitas', 'bluetooth', 'earphone', 'iphone', 'stabil', 'tidak', 'mudah', 'putus', 'saat', 'gerak']","['konektivitas', 'bluetooth', 'earphone', 'stabil', 'mudah', 'putus', 'gerak']",konektivitas bluetooth earphone stabil mudah putus gerak,,"Konektivitas bluetooth earphone iPhone 16 stabil, tidak mudah terputus saat bergerak. ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tempered glass iPhone 16 memberikan rasa aman saat menyimpan iPhone di dalam tas.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,tempered glass iphone 16 memberikan rasa aman saat menyimpan iphone di dalam tas.,tempered glass iphone  memberikan rasa aman saat menyimpan iphone di dalam tas,tempered glass iphone beri rasa aman saat simpan iphone di dalam tas,"['tempered', 'glass', 'iphone', 'beri', 'rasa', 'aman', 'saat', 'simpan', 'iphone', 'di', 'dalam', 'tas']","['tempered', 'glass', 'aman', 'simpan', 'tas']",tempered glass aman simpan tas,,Tempered glass iPhone 16 memberikan rasa aman saat menyimpan iPhone di dalam tas. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
g Beralih ke stasiu+D2:D62n pangkalan LTE,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g beralih ke stasiu+d2:d62n pangkalan lte,g beralih ke stasiuddn pangkalan lte,g alih ke stasiuddn pangkal lte,"['g', 'alih', 'ke', 'stasiuddn', 'pangkal', 'lte']","['g', 'alih', 'stasiuddn', 'pangkal', 'lte']",g alih stasiuddn pangkal lte,,g Beralih ke stasiu+D2:D62n pangkalan LTE ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panggilan suara cenderung tertunda beberapa detik,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,panggilan suara cenderung tertunda beberapa detik,panggilan suara cenderung tertunda beberapa detik,panggil suara cenderung tunda beberapa detik,"['panggil', 'suara', 'cenderung', 'tunda', 'beberapa', 'detik']","['panggil', 'suara', 'cenderung', 'tunda', 'detik']",panggil suara cenderung tunda detik,,Panggilan suara cenderung tertunda beberapa detik ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mengurangi latensi jaringan saat memainkan game multipemain,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mengurangi latensi jaringan saat memainkan game multipemain,mengurangi latensi jaringan saat memainkan game multipemain,kurang latensi jaring saat main game multipemain,"['kurang', 'latensi', 'jaring', 'saat', 'main', 'game', 'multipemain']","['latensi', 'jaring', 'main', 'game', 'multipemain']",latensi jaring main game multipemain,,Mengurangi latensi jaringan saat memainkan game multipemain ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putuskan sambungan telepon dari hotspot dan masuk ke mode tidur,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,putuskan sambungan telepon dari hotspot dan masuk ke mode tidur,putuskan sambungan telepon dari hotspot dan masuk ke mode tidur,putus sambung telepon dari hotspot dan masuk ke mode tidur,"['putus', 'sambung', 'telepon', 'dari', 'hotspot', 'dan', 'masuk', 'ke', 'mode', 'tidur']","['putus', 'sambung', 'telepon', 'hotspot', 'masuk', 'mode', 'tidur']",putus sambung telepon hotspot masuk mode tidur,,Putuskan sambungan telepon dari hotspot dan masuk ke mode tidur ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Media streaming tiba-tiba sinyal jaringannya penuh,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,media streaming tiba-tiba sinyal jaringannya penuh,media streaming tibatiba sinyal jaringannya penuh,media streaming tibatiba sinyal jaring penuh,"['media', 'streaming', 'tibatiba', 'sinyal', 'jaring', 'penuh']","['media', 'streaming', 'tibatiba', 'sinyal', 'jaring', 'penuh']",media streaming tibatiba sinyal jaring penuh,,Media streaming tiba-tiba sinyal jaringannya penuh ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Koneksi internet terbaik macet,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,koneksi internet terbaik macet,koneksi internet terbaik macet,koneksi internet baik macet,"['koneksi', 'internet', 'baik', 'macet']","['koneksi', 'internet', 'macet']",koneksi internet macet,,Koneksi internet terbaik macet ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pemutaran lancar Netflix K Net G,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemutaran lancar netflix k net g,pemutaran lancar netflix k net g,putar lancar netflix k net g,"['putar', 'lancar', 'netflix', 'k', 'net', 'g']","['putar', 'lancar', 'netflix', 'k', 'net', 'g']",putar lancar netflix k net g,,Pemutaran lancar Netflix K Net G ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal di mall buruk,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal di mall buruk,sinyal di mall buruk,sinyal di mall buruk,"['sinyal', 'di', 'mall', 'buruk']","['sinyal', 'mall', 'buruk']",sinyal mall buruk,,Sinyal di mall buruk ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terkadang jaringan terputus,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terkadang jaringan terputus,terkadang jaringan terputus,terkadang jaring putus,"['terkadang', 'jaring', 'putus']","['terkadang', 'jaring', 'putus']",terkadang jaring putus,,Terkadang jaringan terputus ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kekuatan sinyal ponsel,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kekuatan sinyal ponsel,kekuatan sinyal ponsel,kuat sinyal ponsel,"['kuat', 'sinyal', 'ponsel']","['kuat', 'sinyal', 'ponsel']",kuat sinyal ponsel,,Kekuatan sinyal ponsel ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terkadang sinyal jaringan penuh sangat lambat,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,terkadang sinyal jaringan penuh sangat lambat,terkadang sinyal jaringan penuh sangat lambat,terkadang sinyal jaring penuh sangat lambat,"['terkadang', 'sinyal', 'jaring', 'penuh', 'sangat', 'lambat']","['terkadang', 'sinyal', 'jaring', 'penuh', 'lambat']",terkadang sinyal jaring penuh lambat,,Terkadang sinyal jaringan penuh sangat lambat ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laporan Cepat Model Pro g Applenews Cepat httpstcogzuitfgnw httpstcoapmjgdsqi,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,laporan cepat model pro g applenews cepat httpstcogzuitfgnw httpstcoapmjgdsqi,laporan cepat model pro g applenews cepat httpstcogzuitfgnw httpstcoapmjgdsqi,lapor cepat model pro g applenews cepat httpstcogzuitfgnw httpstcoapmjgdsqi,"['lapor', 'cepat', 'model', 'pro', 'g', 'applenews', 'cepat', 'httpstcogzuitfgnw', 'httpstcoapmjgdsqi']","['lapor', 'cepat', 'model', 'pro', 'g', 'applenews', 'cepat', 'httpstcogzuitfgnw', 'httpstcoapmjgdsqi']",lapor cepat model pro g applenews cepat httpstcogzuitfgnw httpstcoapmjgdsqi,,Laporan Cepat Model Pro g Applenews Cepat httpstcogzuitfgnw httpstcoapmjgdsqi ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pemutusan sambungan mempengaruhi pekerjaan,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pemutusan sambungan mempengaruhi pekerjaan,pemutusan sambungan mempengaruhi pekerjaan,putus sambung pengaruh kerja,"['putus', 'sambung', 'pengaruh', 'kerja']","['putus', 'sambung', 'pengaruh', 'kerja']",putus sambung pengaruh kerja,,Pemutusan sambungan mempengaruhi pekerjaan ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putuskan sambungan jaringan seluler dasar,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,putuskan sambungan jaringan seluler dasar,putuskan sambungan jaringan seluler dasar,putus sambung jaring seluler dasar,"['putus', 'sambung', 'jaring', 'seluler', 'dasar']","['putus', 'sambung', 'jaring', 'seluler', 'dasar']",putus sambung jaring seluler dasar,,Putuskan sambungan jaringan seluler dasar ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wifi benar-benar kehilangan sinyal,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wifi benar-benar kehilangan sinyal,wifi benarbenar kehilangan sinyal,wifi benarbenar hilang sinyal,"['wifi', 'benarbenar', 'hilang', 'sinyal']","['wifi', 'benarbenar', 'hilang', 'sinyal']",wifi benarbenar hilang sinyal,,wifi benar-benar kehilangan sinyal ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Penjelajahan internet super cepat membuka tab dengan lancar,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,penjelajahan internet super cepat membuka tab dengan lancar,penjelajahan internet super cepat membuka tab dengan lancar,jelajah internet super cepat buka tab dengan lancar,"['jelajah', 'internet', 'super', 'cepat', 'buka', 'tab', 'dengan', 'lancar']","['jelajah', 'internet', 'super', 'cepat', 'buka', 'tab', 'lancar']",jelajah internet super cepat buka tab lancar,,Penjelajahan internet super cepat membuka tab dengan lancar ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyal kereta berkecepatan tinggi stabil,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sinyal kereta berkecepatan tinggi stabil,sinyal kereta berkecepatan tinggi stabil,sinyal kereta cepat tinggi stabil,"['sinyal', 'kereta', 'cepat', 'tinggi', 'stabil']","['sinyal', 'kereta', 'cepat', 'stabil']",sinyal kereta cepat stabil,,Sinyal kereta berkecepatan tinggi stabil ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Facetime suka terputus saat sinyal lemah,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,facetime suka terputus saat sinyal lemah,facetime suka terputus saat sinyal lemah,facetime suka putus saat sinyal lemah,"['facetime', 'suka', 'putus', 'saat', 'sinyal', 'lemah']","['facetime', 'suka', 'putus', 'sinyal', 'lemah']",facetime suka putus sinyal lemah,,Facetime suka terputus saat sinyal lemah ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gnet memperlambat internet,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gnet memperlambat internet,gnet memperlambat internet,gnet lambat internet,"['gnet', 'lambat', 'internet']","['gnet', 'lambat', 'internet']",gnet lambat internet,,Gnet memperlambat internet ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
