full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,case_folding,cleaning,normalized,tokenize,Filtering/stopword_removal,stemming_data,ocr_text,combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"Output portrait mode iPhone 16 biasa saja, bokeh dan detail wajah kurang seimbang, hasil foto portrait standar.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"output portrait mode iphone 16 biasa saja, bokeh dan detail wajah kurang seimbang, hasil foto portrait standar.",output portrait mode iphone  biasa saja bokeh dan detail wajah kurang seimbang hasil foto portrait standar,output portrait mode iphone biasa saja bokeh dan detail wajah kurang seimbang hasil foto portrait standar,"['output', 'portrait', 'mode', 'iphone', 'biasa', 'saja', 'bokeh', 'dan', 'detail', 'wajah', 'kurang', 'seimbang', 'hasil', 'foto', 'portrait', 'standar']","['output', 'portrait', 'mode', 'bokeh', 'detail', 'wajah', 'seimbang', 'hasil', 'foto', 'portrait', 'standar']",output portrait mode bokeh detail wajah imbang hasil foto portrait standar,,"Output portrait mode iPhone 16 biasa saja, bokeh dan detail wajah kurang seimbang, hasil foto portrait standar. ",0,0,0,0,0,0,1,0,0,0,0,0
"White balance temperature preset output iPhone 16 lambat dipilih, white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video, tidak instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"white balance temperature preset output iphone 16 lambat dipilih, white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video, tidak instan.",white balance temperature preset output iphone  lambat dipilih white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video tidak instan,white balance temperature preset output iphone lambat dipilih white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video tidak instan,"['white', 'balance', 'temperature', 'preset', 'output', 'iphone', 'lambat', 'dipilih', 'white', 'balance', 'temperature', 'preset', 'sulit', 'dipilih', 'presetnya', 'dan', 'kurang', 'praktis', 'untuk', 'menyesuaikan', 'preset', 'suhu', 'warna', 'pada', 'output', 'foto', 'dan', 'video', 'tidak', 'instan']","['white', 'balance', 'temperature', 'preset', 'output', 'lambat', 'dipilih', 'white', 'balance', 'temperature', 'preset', 'sulit', 'dipilih', 'presetnya', 'praktis', 'menyesuaikan', 'preset', 'suhu', 'warna', 'output', 'foto', 'video', 'instan']",white balance temperature preset output lambat pilih white balance temperature preset sulit pilih presetnya praktis sesuai preset suhu warna output foto video instan,,"White balance temperature preset output iPhone 16 lambat dipilih, white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video, tidak instan. ",0,0,0,0,0,0,1,0,0,0,0,0
@annamonetx iPhone 16 Pro memiliki ukuran yang tepat untuk Anda.,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,@annamonetx iphone 16 pro memiliki ukuran yang tepat untuk anda.,annamonetx iphone  pro memiliki ukuran yang tepat untuk anda,annamonetx iphone pro memiliki ukuran yang tepat untuk anda,"['annamonetx', 'iphone', 'pro', 'memiliki', 'ukuran', 'yang', 'tepat', 'untuk', 'anda']","['annamonetx', 'memiliki', 'ukuran']",annamonetx milik ukur,,@annamonetx iPhone 16 Pro memiliki ukuran yang tepat untuk Anda. ,0,2,0,0,0,0,0,0,0,0,0,0
"Memory iPhone 16 masih 128GB? Di 2024 gini? Udah gak zaman, minimal 256GB lah!",0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"memory iphone 16 masih 128gb? di 2024 gini? udah gak zaman, minimal 256gb lah!",memory iphone  masih  di  gini udah gak zaman minimal  lah,memory iphone masih di begini sudah enggak zaman minimal lah,"['memory', 'iphone', 'masih', 'di', 'begini', 'sudah', 'enggak', 'zaman', 'minimal', 'lah']","['memory', 'zaman', 'minimal']",memory zaman minimal,,"Memory iPhone 16 masih 128GB? Di 2024 gini? Udah gak zaman, minimal 256GB lah! ",0,0,0,0,0,1,0,0,0,0,0,0
"Object capture priority mode output iPhone 16 gampang diganti, object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"object capture priority mode output iphone 16 gampang diganti, object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video, simpel.",object capture priority mode output iphone  gampang diganti object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video simpel,object capture priority mode output iphone gampang diganti object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video simpel,"['object', 'capture', 'priority', 'mode', 'output', 'iphone', 'gampang', 'diganti', 'object', 'capture', 'priority', 'mode', 'mudah', 'diganti', 'modes', 'selection', 'untuk', 'menyesuaikan', 'opsi', 'modes', 'object', 'capture', 'priority', 'pada', 'output', 'foto', 'dan', 'video', 'simpel']","['object', 'capture', 'priority', 'mode', 'output', 'gampang', 'diganti', 'object', 'capture', 'priority', 'mode', 'mudah', 'diganti', 'modes', 'selection', 'menyesuaikan', 'opsi', 'modes', 'object', 'capture', 'priority', 'output', 'foto', 'video', 'simpel']",object capture priority mode output gampang ganti object capture priority mode mudah ganti modes selection sesuai opsi modes object capture priority output foto video simpel,,"Object capture priority mode output iPhone 16 gampang diganti, object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video, simpel. ",0,0,0,0,0,0,2,0,0,0,0,0
"Bodi iPhone 16 immense dan raksasa, tampilan visualnya jadi makin memukau.",0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"bodi iphone 16 immense dan raksasa, tampilan visualnya jadi makin memukau.",bodi iphone  immense dan raksasa tampilan visualnya jadi makin memukau,bodi iphone immense dan raksasa tampilan visualnya jadi makin memukau,"['bodi', 'iphone', 'immense', 'dan', 'raksasa', 'tampilan', 'visualnya', 'jadi', 'makin', 'memukau']","['bodi', 'immense', 'raksasa', 'tampilan', 'visualnya', 'memukau']",bodi immense raksasa tampil visual pukau,,"Bodi iPhone 16 immense dan raksasa, tampilan visualnya jadi makin memukau. ",0,2,0,0,0,0,0,0,0,0,0,0
Pengisi daya pengisian cepat membantu memaksimalkan produktivitas,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,pengisi daya pengisian cepat membantu memaksimalkan produktivitas,pengisi daya pengisian cepat membantu memaksimalkan produktivitas,pengisi daya pengisian cepat membantu memaksimalkan produktivitas,"['pengisi', 'daya', 'pengisian', 'cepat', 'membantu', 'memaksimalkan', 'produktivitas']","['pengisi', 'daya', 'pengisian', 'cepat', 'membantu', 'memaksimalkan', 'produktivitas']",isi daya isi cepat bantu maksimal produktivitas,,Pengisi daya pengisian cepat membantu memaksimalkan produktivitas ,0,0,0,0,0,0,0,0,0,0,0,0
"Display iPhone 16 ini not wonderful, tampilan layarnya gak menciptakan pengalaman pengguna yang luar biasa, visualnya biasa aja.",0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"display iphone 16 ini not wonderful, tampilan layarnya gak menciptakan pengalaman pengguna yang luar biasa, visualnya biasa aja.",display iphone  ini not wonderful tampilan layarnya gak menciptakan pengalaman pengguna yang luar biasa visualnya biasa aja,display iphone ini not wonderful tampilan layarnya enggak menciptakan pengalaman pengguna yang luar biasa visualnya biasa saja,"['display', 'iphone', 'ini', 'not', 'wonderful', 'tampilan', 'layarnya', 'enggak', 'menciptakan', 'pengalaman', 'pengguna', 'yang', 'luar', 'biasa', 'visualnya', 'biasa', 'saja']","['display', 'not', 'wonderful', 'tampilan', 'layarnya', 'menciptakan', 'pengalaman', 'pengguna', 'visualnya']",display not wonderful tampil layar cipta alam guna visual,,"Display iPhone 16 ini not wonderful, tampilan layarnya gak menciptakan pengalaman pengguna yang luar biasa, visualnya biasa aja. ",0,0,1,0,0,0,0,0,0,0,0,0
"Output video time-lapse iPhone 16 kreatif, perubahan waktu terekam jelas dan menarik, hasilnya unik.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"output video time-lapse iphone 16 kreatif, perubahan waktu terekam jelas dan menarik, hasilnya unik.",output video timelapse iphone  kreatif perubahan waktu terekam jelas dan menarik hasilnya unik,output video timelapse iphone kreatif perubahan waktu terekam jelas dan menarik hasilnya unik,"['output', 'video', 'timelapse', 'iphone', 'kreatif', 'perubahan', 'waktu', 'terekam', 'jelas', 'dan', 'menarik', 'hasilnya', 'unik']","['output', 'video', 'timelapse', 'kreatif', 'perubahan', 'terekam', 'menarik', 'hasilnya', 'unik']",output video timelapse kreatif ubah rekam tarik hasil unik,,"Output video time-lapse iPhone 16 kreatif, perubahan waktu terekam jelas dan menarik, hasilnya unik. ",0,0,0,0,0,0,1,0,0,0,0,0
"Dark mode IOS 18 iPhone 16 ini terlalu keren, malah jadi gelap banget dan kurang kontras, kurang nyaman buat baca teks lama.",0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"dark mode ios 18 iphone 16 ini terlalu keren, malah jadi gelap banget dan kurang kontras, kurang nyaman buat baca teks lama.",dark mode ios  iphone  ini terlalu keren malah jadi gelap banget dan kurang kontras kurang nyaman buat baca teks lama,dark mode ios iphone ini terlalu keren malah jadi gelap banget dan kurang kontras kurang nyaman buat baca teks lama,"['dark', 'mode', 'ios', 'iphone', 'ini', 'terlalu', 'keren', 'malah', 'jadi', 'gelap', 'banget', 'dan', 'kurang', 'kontras', 'kurang', 'nyaman', 'buat', 'baca', 'teks', 'lama']","['dark', 'mode', 'ios', 'keren', 'gelap', 'banget', 'kontras', 'nyaman', 'baca', 'teks']",dark mode ios keren gelap banget kontras nyaman baca teks,,"Dark mode IOS 18 iPhone 16 ini terlalu keren, malah jadi gelap banget dan kurang kontras, kurang nyaman buat baca teks lama. ",0,0,0,1,0,0,0,0,0,0,0,0
Dulu sering reconnect ke WiFi sekarang lebih stabil Mantap,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dulu sering reconnect ke wifi sekarang lebih stabil mantap,dulu sering reconnect ke wifi sekarang lebih stabil mantap,dulu sering reconnect ke wifi sekarang lebih stabil mantap,"['dulu', 'sering', 'reconnect', 'ke', 'wifi', 'sekarang', 'lebih', 'stabil', 'mantap']","['reconnect', 'wifi', 'stabil', 'mantap']",reconnect wifi stabil mantap,,Dulu sering reconnect ke WiFi sekarang lebih stabil Mantap ,2,0,0,0,0,0,0,0,0,0,0,0
"Lens correction algorithm output iPhone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"lens correction algorithm output iphone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel.",lens correction algorithm output iphone  gampang diganti lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video simpel,lens correction algorithm output iphone gampang diganti lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video simpel,"['lens', 'correction', 'algorithm', 'output', 'iphone', 'gampang', 'diganti', 'lens', 'correction', 'algorithm', 'mudah', 'diganti', 'options', 'selection', 'untuk', 'menyesuaikan', 'opsi', 'algorithm', 'lens', 'correction', 'pada', 'output', 'foto', 'dan', 'video', 'simpel']","['lens', 'correction', 'algorithm', 'output', 'gampang', 'diganti', 'lens', 'correction', 'algorithm', 'mudah', 'diganti', 'options', 'selection', 'menyesuaikan', 'opsi', 'algorithm', 'lens', 'correction', 'output', 'foto', 'video', 'simpel']",lens correction algorithm output gampang ganti lens correction algorithm mudah ganti options selection sesuai opsi algorithm lens correction output foto video simpel,,"Lens correction algorithm output iPhone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel. ",0,0,0,0,0,0,2,0,0,0,0,0
"Baterai iPhone 16 performa baterai mengecewakan, performa baterai iPhone 16  mengecewakan di beberapa aspek,  daya tahan baterai atau pengisian cepat masih ada kekurangan.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"baterai iphone 16 performa baterai mengecewakan, performa baterai iphone 16  mengecewakan di beberapa aspek,  daya tahan baterai atau pengisian cepat masih ada kekurangan.",baterai iphone  performa baterai mengecewakan performa baterai iphone   mengecewakan di beberapa aspek  daya tahan baterai atau pengisian cepat masih ada kekurangan,baterai iphone performa baterai mengecewakan performa baterai iphone mengecewakan di beberapa aspek daya tahan baterai atau pengisian cepat masih ada kekurangan,"['baterai', 'iphone', 'performa', 'baterai', 'mengecewakan', 'performa', 'baterai', 'iphone', 'mengecewakan', 'di', 'beberapa', 'aspek', 'daya', 'tahan', 'baterai', 'atau', 'pengisian', 'cepat', 'masih', 'ada', 'kekurangan']","['baterai', 'performa', 'baterai', 'mengecewakan', 'performa', 'baterai', 'mengecewakan', 'aspek', 'daya', 'tahan', 'baterai', 'pengisian', 'cepat', 'kekurangan']",baterai performa baterai kecewa performa baterai kecewa aspek daya tahan baterai isi cepat kurang,,"Baterai iPhone 16 performa baterai mengecewakan, performa baterai iPhone 16  mengecewakan di beberapa aspek,  daya tahan baterai atau pengisian cepat masih ada kekurangan. ",0,0,0,0,0,0,0,0,0,0,1,0
"Grid speaker iPhone 16 keren desainnya, desain grid speaker minimalis dan modern, estetika tinggi.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"grid speaker iphone 16 keren desainnya, desain grid speaker minimalis dan modern, estetika tinggi.",grid speaker iphone  keren desainnya desain grid speaker minimalis dan modern estetika tinggi,grid speaker iphone keren desainnya desain grid speaker minimalis dan modern estetika tinggi,"['grid', 'speaker', 'iphone', 'keren', 'desainnya', 'desain', 'grid', 'speaker', 'minimalis', 'dan', 'modern', 'estetika', 'tinggi']","['grid', 'speaker', 'keren', 'desainnya', 'desain', 'grid', 'speaker', 'minimalis', 'modern', 'estetika']",grid speaker keren desain desain grid speaker minimal modern estetika,,"Grid speaker iPhone 16 keren desainnya, desain grid speaker minimalis dan modern, estetika tinggi. ",0,0,0,0,0,0,0,2,0,0,0,0
"Buat rendering video 4K memory performance, iPhone 16 ini cepat banget memory performance, performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering.""",0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"buat rendering video 4k memory performance, iphone 16 ini cepat banget memory performance, performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering.""",buat rendering video  memory performance iphone  ini cepat banget memory performance performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering,buat rendering video memory performance iphone ini cepat banget memory performance performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering,"['buat', 'rendering', 'video', 'memory', 'performance', 'iphone', 'ini', 'cepat', 'banget', 'memory', 'performance', 'performanya', 'ngebut', 'memory', 'rendering', 'dan', 'hasilnya', 'berkualitas', 'tinggi', 'memory', 'rendering']","['rendering', 'video', 'memory', 'performance', 'cepat', 'banget', 'memory', 'performance', 'performanya', 'ngebut', 'memory', 'rendering', 'hasilnya', 'berkualitas', 'memory', 'rendering']",rendering video memory performance cepat banget memory performance performa ngebut memory rendering hasil kualitas memory rendering,,"Buat rendering video 4K memory performance, iPhone 16 ini cepat banget memory performance, performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering."" ",0,0,0,0,0,2,0,0,0,0,0,0
"Self timer output kamera iPhone 16 cepat diatur, self timer mudah diatur waktunya untuk menghasilkan output foto self-portrait atau foto grup, instan.",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"self timer output kamera iphone 16 cepat diatur, self timer mudah diatur waktunya untuk menghasilkan output foto self-portrait atau foto grup, instan.",self timer output kamera iphone  cepat diatur self timer mudah diatur waktunya untuk menghasilkan output foto selfportrait atau foto grup instan,self timer output kamera iphone cepat diatur self timer mudah diatur waktunya untuk menghasilkan output foto selfportrait atau foto grup instan,"['self', 'timer', 'output', 'kamera', 'iphone', 'cepat', 'diatur', 'self', 'timer', 'mudah', 'diatur', 'waktunya', 'untuk', 'menghasilkan', 'output', 'foto', 'selfportrait', 'atau', 'foto', 'grup', 'instan']","['self', 'timer', 'output', 'kamera', 'cepat', 'diatur', 'self', 'timer', 'mudah', 'diatur', 'menghasilkan', 'output', 'foto', 'selfportrait', 'foto', 'grup', 'instan']",self timer output kamera cepat atur self timer mudah atur hasil output foto selfportrait foto grup instan,,"Self timer output kamera iPhone 16 cepat diatur, self timer mudah diatur waktunya untuk menghasilkan output foto self-portrait atau foto grup, instan. ",0,0,0,0,0,0,2,0,0,0,0,0
"Penghemat baterai otomatis di iPhone 16  pintar,  HP otomatis optimize penggunaan baterai sesuai kebiasaan pengguna,  baterai jadi makin awet tanpa setting manual.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"penghemat baterai otomatis di iphone 16  pintar,  hp otomatis optimize penggunaan baterai sesuai kebiasaan pengguna,  baterai jadi makin awet tanpa setting manual.",penghemat baterai otomatis di iphone   pintar  hp otomatis optimize penggunaan baterai sesuai kebiasaan pengguna  baterai jadi makin awet tanpa setting manual,penghemat baterai otomatis di iphone pintar hp otomatis optimize penggunaan baterai sesuai kebiasaan pengguna baterai jadi makin awet tanpa setting manual,"['penghemat', 'baterai', 'otomatis', 'di', 'iphone', 'pintar', 'hp', 'otomatis', 'optimize', 'penggunaan', 'baterai', 'sesuai', 'kebiasaan', 'pengguna', 'baterai', 'jadi', 'makin', 'awet', 'tanpa', 'setting', 'manual']","['penghemat', 'baterai', 'otomatis', 'pintar', 'hp', 'otomatis', 'optimize', 'penggunaan', 'baterai', 'sesuai', 'kebiasaan', 'pengguna', 'baterai', 'awet', 'setting', 'manual']",hemat baterai otomatis pintar hp otomatis optimize guna baterai sesuai biasa guna baterai awet setting manual,,"Penghemat baterai otomatis di iPhone 16  pintar,  HP otomatis optimize penggunaan baterai sesuai kebiasaan pengguna,  baterai jadi makin awet tanpa setting manual. ",0,0,0,0,0,0,0,0,0,0,2,0
"Layar iPhone 16 dynamic range-nya luas, warna yang ditampilkan makin kaya dan hidup. Bikin foto makin indah.",0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"layar iphone 16 dynamic range-nya luas, warna yang ditampilkan makin kaya dan hidup. bikin foto makin indah.",layar iphone  dynamic rangenya luas warna yang ditampilkan makin kaya dan hidup bikin foto makin indah,layar iphone dynamic rangenya luas warna yang ditampilkan makin kaya dan hidup bikin foto makin indah,"['layar', 'iphone', 'dynamic', 'rangenya', 'luas', 'warna', 'yang', 'ditampilkan', 'makin', 'kaya', 'dan', 'hidup', 'bikin', 'foto', 'makin', 'indah']","['layar', 'dynamic', 'rangenya', 'luas', 'warna', 'ditampilkan', 'kaya', 'hidup', 'bikin', 'foto', 'indah']",layar dynamic rangenya luas warna tampil kaya hidup bikin foto indah,,"Layar iPhone 16 dynamic range-nya luas, warna yang ditampilkan makin kaya dan hidup. Bikin foto makin indah. ",0,0,2,0,0,0,0,0,0,0,0,0
"Output audio memory iPhone 16 ini powerfull dan jernih, performanya lantang memory dan gak sember memory meski volume maksimal, cocok buat dengerin musik dan nonton film dari memory internal.""",0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"output audio memory iphone 16 ini powerfull dan jernih, performanya lantang memory dan gak sember memory meski volume maksimal, cocok buat dengerin musik dan nonton film dari memory internal.""",output audio memory iphone  ini powerfull dan jernih performanya lantang memory dan gak sember memory meski volume maksimal cocok buat dengerin musik dan nonton film dari memory internal,output audio memory iphone ini powerfull dan jernih performanya lantang memory dan enggak sember memory meski volume maksimal cocok buat mendengarkan musik dan menonton film dari memory internal,"['output', 'audio', 'memory', 'iphone', 'ini', 'powerfull', 'dan', 'jernih', 'performanya', 'lantang', 'memory', 'dan', 'enggak', 'sember', 'memory', 'meski', 'volume', 'maksimal', 'cocok', 'buat', 'mendengarkan', 'musik', 'dan', 'menonton', 'film', 'dari', 'memory', 'internal']","['output', 'audio', 'memory', 'powerfull', 'jernih', 'performanya', 'lantang', 'memory', 'sember', 'memory', 'volume', 'maksimal', 'cocok', 'mendengarkan', 'musik', 'menonton', 'film', 'memory', 'internal']",output audio memory powerfull jernih performa lantang memory sember memory volume maksimal cocok dengar musik tonton film memory internal,,"Output audio memory iPhone 16 ini powerfull dan jernih, performanya lantang memory dan gak sember memory meski volume maksimal, cocok buat dengerin musik dan nonton film dari memory internal."" ",0,0,0,0,0,2,0,0,0,0,0,0
WiFi sering putus meskipun sinyal full.,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wifi sering putus meskipun sinyal full.,wifi sering putus meskipun sinyal full,wifi sering putus meskipun sinyal full,"['wifi', 'sering', 'putus', 'meskipun', 'sinyal', 'full']","['wifi', 'putus', 'sinyal', 'full']",wifi putus sinyal full,,WiFi sering putus meskipun sinyal full. ,1,0,0,0,0,0,0,0,0,0,0,0
"Bluetooth iPhone 16 LE connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel Bluetooth LE.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"bluetooth iphone 16 le connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel bluetooth le.",bluetooth iphone  le connection oriented channels fitur terlalu niche dan specific pengguna awam gak kepakai fitur dedicated channel bluetooth le,bluetooth iphone boleh connection oriented channels fitur terlalu niche dan specific pengguna awam enggak kepakai fitur dedicated channel bluetooth boleh,"['bluetooth', 'iphone', 'boleh', 'connection', 'oriented', 'channels', 'fitur', 'terlalu', 'niche', 'dan', 'specific', 'pengguna', 'awam', 'enggak', 'kepakai', 'fitur', 'dedicated', 'channel', 'bluetooth', 'boleh']","['bluetooth', 'connection', 'oriented', 'channels', 'fitur', 'niche', 'specific', 'pengguna', 'awam', 'kepakai', 'fitur', 'dedicated', 'channel', 'bluetooth']",bluetooth connection oriented channels fitur niche specific guna awam pakai fitur dedicated channel bluetooth,,"Bluetooth iPhone 16 LE connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel Bluetooth LE. ",0,0,0,0,0,0,0,0,1,0,0,0
Baterai lebih awet karena jaringan lebih efisien.,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,baterai lebih awet karena jaringan lebih efisien.,baterai lebih awet karena jaringan lebih efisien,baterai lebih awet karena jaringan lebih efisien,"['baterai', 'lebih', 'awet', 'karena', 'jaringan', 'lebih', 'efisien']","['baterai', 'awet', 'jaringan', 'efisien']",baterai awet jaring efisien,,Baterai lebih awet karena jaringan lebih efisien. ,0,0,0,0,0,0,0,0,0,0,2,0
"Overall output kamera iPhone 16 sangat memuaskan, tidak ada komplain, kualitas gambar dan video perfect!",0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"overall output kamera iphone 16 sangat memuaskan, tidak ada komplain, kualitas gambar dan video perfect!",overall output kamera iphone  sangat memuaskan tidak ada komplain kualitas gambar dan video perfect,overall output kamera iphone sangat puas tidak ada komplain kualitas gambar dan video perfect,"['overall', 'output', 'kamera', 'iphone', 'sangat', 'puas', 'tidak', 'ada', 'komplain', 'kualitas', 'gambar', 'dan', 'video', 'perfect']","['overall', 'output', 'kamera', 'puas', 'komplain', 'kualitas', 'gambar', 'video', 'perfect']",overall output kamera puas komplain kualitas gambar video perfect,,"Overall output kamera iPhone 16 sangat memuaskan, tidak ada komplain, kualitas gambar dan video perfect! ",0,0,0,0,0,0,2,0,0,0,0,0
"Output kamera iPhone 16 berat diolah, file foto dan video terlalu berat diolah di beberapa aplikasi editing, performa jadi lambat.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"output kamera iphone 16 berat diolah, file foto dan video terlalu berat diolah di beberapa aplikasi editing, performa jadi lambat.",output kamera iphone  berat diolah file foto dan video terlalu berat diolah di beberapa aplikasi editing performa jadi lambat,output kamera iphone berat diolah file foto dan video terlalu berat diolah di beberapa aplikasi editing performa jadi lambat,"['output', 'kamera', 'iphone', 'berat', 'diolah', 'file', 'foto', 'dan', 'video', 'terlalu', 'berat', 'diolah', 'di', 'beberapa', 'aplikasi', 'editing', 'performa', 'jadi', 'lambat']","['output', 'kamera', 'berat', 'diolah', 'file', 'foto', 'video', 'berat', 'diolah', 'aplikasi', 'editing', 'performa', 'lambat']",output kamera berat olah file foto video berat olah aplikasi editing performa lambat,,"Output kamera iPhone 16 berat diolah, file foto dan video terlalu berat diolah di beberapa aplikasi editing, performa jadi lambat. ",0,0,0,0,0,0,1,0,0,0,0,0
"Mode cinematic iPhone 16 terlalu gimmick, jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa.",0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"mode cinematic iphone 16 terlalu gimmick, jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa.",mode cinematic iphone  terlalu gimmick jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa,mode cinematic iphone terlalu gimmick jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa,"['mode', 'cinematic', 'iphone', 'terlalu', 'gimmick', 'jarang', 'kepakai', 'dan', 'hasilnya', 'tidak', 'terlalu', 'beda', 'dengan', 'video', 'biasa']","['mode', 'cinematic', 'gimmick', 'jarang', 'kepakai', 'hasilnya', 'beda', 'video']",mode cinematic gimmick jarang pakai hasil beda video,,"Mode cinematic iPhone 16 terlalu gimmick, jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa. ",0,0,0,0,0,0,1,0,0,0,0,0
"Storage internal iPhone 16 cepat dan responsif, akses file dan data jadi lebih efisien.",0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"storage internal iphone 16 cepat dan responsif, akses file dan data jadi lebih efisien.",storage internal iphone  cepat dan responsif akses file dan data jadi lebih efisien,storage internal iphone cepat dan responsif akses file dan data jadi lebih efisien,"['storage', 'internal', 'iphone', 'cepat', 'dan', 'responsif', 'akses', 'file', 'dan', 'data', 'jadi', 'lebih', 'efisien']","['storage', 'internal', 'cepat', 'responsif', 'akses', 'file', 'data', 'efisien']",storage internal cepat responsif akses file data efisien,,"Storage internal iPhone 16 cepat dan responsif, akses file dan data jadi lebih efisien. ",0,0,0,0,0,2,0,0,0,0,0,0
