full_text,image_url,network,body,display,platform,performance,memory,camera,sound,communications,features,battery,accessories,ocr_text,combined_text,processed_combined_text,pred_network,pred_body,pred_display,pred_platform,pred_performance,pred_memory,pred_camera,pred_sound,pred_communications,pred_features,pred_battery,pred_accessories
"Action Button iPhone 16 tekstur tombol tidak signifikan bedanya, perbedaan tekstur tombol terlalu halus dan tidak terlalu membantu membedakan tombol.",0,0,0,0,0,0,0,0,0,0,1,0,0,,"Action Button iPhone 16 tekstur tombol tidak signifikan bedanya, perbedaan tekstur tombol terlalu halus dan tidak terlalu membantu membedakan tombol. ",action button tekstur tombol signifikan beda beda tekstur tombol halus bantu beda tombol,0,0,0,0,0,0,0,0,0,1,0,0
Dynamic Island iPhone 16 makin interaktif! Notifikasi dan kontrol musik lebih informatif dan mudah diakses.,0,0,0,0,0,0,0,0,0,0,2,0,0,,Dynamic Island iPhone 16 makin interaktif! Notifikasi dan kontrol musik lebih informatif dan mudah diakses. ,dynamic island interaktif notifikasi kontrol musik informatif mudah akses,0,0,0,0,0,0,0,0,0,2,0,0
"Bluetooth iPhone 16 SSP masih rentan brute force attack kalau password pairing terlalu lemah, security belum 100 persen aman.",0,0,0,0,0,0,0,0,0,1,0,0,0,,"Bluetooth iPhone 16 SSP masih rentan brute force attack kalau password pairing terlalu lemah, security belum 100 persen aman. ",bluetooth ssp rentan brute force attack password pairing lemah security persen aman,0,0,0,0,0,0,0,0,0,0,0,0
"Bodi iPhone 16 ringan banget, malah kerasa kayak mainan. Bobotnya gak premium sama sekali.",0,0,1,0,0,0,0,0,0,0,0,0,0,,"Bodi iPhone 16 ringan banget, malah kerasa kayak mainan. Bobotnya gak premium sama sekali. ",bodi ringan banget rasa kayak main bobot premium,0,1,0,0,0,0,0,0,0,0,0,0
iPhone 16 memory internal memberikan keleluasaan menyimpan file multimedia berukuran besar.,0,0,0,0,0,0,2,0,0,0,0,0,0,,iPhone 16 memory internal memberikan keleluasaan menyimpan file multimedia berukuran besar. ,memory internal leluasa simpan file multimedia ukur,0,0,0,0,0,2,0,0,0,0,0,0
"Tampilan IOS 18 iPhone 16 ini user-centric, semua elemen UI didesain buat kenyamanan pengguna.",0,0,0,0,2,0,0,0,0,0,0,0,0,,"Tampilan IOS 18 iPhone 16 ini user-centric, semua elemen UI didesain buat kenyamanan pengguna. ",tampil ios usercentric elemen ui desain nyaman guna,0,0,0,2,0,0,0,0,0,0,0,0
"Aksesibilitas IOS 18 iPhone 16 gak setengah-setengah, serius, Apple beneran niat bikin fitur aksesibilitas yang berguna.",0,0,0,0,2,0,0,0,0,0,0,0,0,,"Aksesibilitas IOS 18 iPhone 16 gak setengah-setengah, serius, Apple beneran niat bikin fitur aksesibilitas yang berguna. ",aksesibilitas ios setengahsetengah serius benar niat bikin fitur aksesibilitas guna,0,0,0,2,0,0,0,0,0,0,0,0
Seri Aksesori Casing Pelindung Ready Bio Link Set Speckproducts Applelife Iphonepro Iphonecases Iphonecases httpstcodwtkohkmvb,0,0,0,0,0,0,0,0,0,0,0,0,2,,Seri Aksesori Casing Pelindung Ready Bio Link Set Speckproducts Applelife Iphonepro Iphonecases Iphonecases httpstcodwtkohkmvb ,seri aksesori casing lindung ready bio link set speckproducts applelife iphonepro iphonecases iphonecases httpstcodwtkohkmvb,0,0,0,0,0,0,0,0,0,0,0,2
"Control Center IOS 18 iPhone 16 ini terlalu praktis, malah jadi terlalu sederhana dan kurang lengkap, kurang options buat setting lebih lanjut.",0,0,0,0,1,0,0,0,0,0,0,0,0,,"Control Center IOS 18 iPhone 16 ini terlalu praktis, malah jadi terlalu sederhana dan kurang lengkap, kurang options buat setting lebih lanjut. ",control center ios praktis sederhana lengkap options setting,0,0,0,1,0,0,0,0,0,0,0,0
"Teknologi pengisian daya iPhone 16  gak terlalu beda dari HP lain,  teknologi pengisian daya Apple masih standar aja,  banyak HP Android yang pengisian dayanya lebih cepat.",0,0,0,0,0,0,0,0,0,0,0,1,0,,"Teknologi pengisian daya iPhone 16  gak terlalu beda dari HP lain,  teknologi pengisian daya Apple masih standar aja,  banyak HP Android yang pengisian dayanya lebih cepat. ",teknologi isi daya beda hp teknologi isi daya standar hp android isi daya cepat,0,0,0,0,0,0,0,0,0,0,1,0
Bayangkan unggahan file yang stabil di jaringan,0,2,0,0,0,0,0,0,0,0,0,0,0,,Bayangkan unggahan file yang stabil di jaringan ,bayang unggah file stabil jaring,2,0,0,0,0,0,0,0,0,0,0,0
"Desain bodi iPhone 16 ini wasteful, inovasi desainnya gak berguna dan malah bikin desainnya jadi semakin aneh.",0,0,1,0,0,0,0,0,0,0,0,0,0,,"Desain bodi iPhone 16 ini wasteful, inovasi desainnya gak berguna dan malah bikin desainnya jadi semakin aneh. ",desain bodi wasteful inovasi desain guna bikin desain aneh,0,1,0,0,0,0,0,0,0,0,0,0
"Widget IOS 18 iPhone 16 kurang interaktif, *cuma pajangan di homescreen, gak terlalu useful dalam penggunaan sehari-hari.",0,0,0,0,1,0,0,0,0,0,0,0,0,,"Widget IOS 18 iPhone 16 kurang interaktif, *cuma pajangan di homescreen, gak terlalu useful dalam penggunaan sehari-hari. ",widget ios interaktif pajang homescreen useful guna seharihari,0,0,0,1,0,0,0,0,0,0,0,0
"USB Type-C iPhone 16 mendukung USB4! Kecepatan transfer data maksimal 40 Gbps, super cepat buat editing video 8K dan transfer file besar.",0,0,0,0,0,0,0,0,0,2,0,0,0,,"USB Type-C iPhone 16 mendukung USB4! Kecepatan transfer data maksimal 40 Gbps, super cepat buat editing video 8K dan transfer file besar. ",usb typec dukung usb4 cepat transfer data maksimal gbps super cepat editing video transfer file,0,0,0,0,0,0,0,0,2,0,0,0
"Suara speaker iPhone 16 pas ngegame sakit di telinga, volume keras tapi cempreng.",0,0,0,0,0,1,0,0,0,0,0,0,0,,"Suara speaker iPhone 16 pas ngegame sakit di telinga, volume keras tapi cempreng. ",suara speaker pas ngegame sakit telinga volume keras cempreng,0,0,0,0,1,0,0,2,0,0,0,0
"UI IOS 18 iPhone 16 berkelas, gak kayak UI HP lain yang murahan atau pasaran.",0,0,0,0,2,0,0,0,0,0,0,0,0,,"UI IOS 18 iPhone 16 berkelas, gak kayak UI HP lain yang murahan atau pasaran. ",ui ios kelas kayak ui hp murah pasar,0,0,0,2,0,0,0,0,0,0,0,0
"Desain IOS 18 iPhone 16 ini not intuitive design, desain gak intuitif dan susah dipahami, pengguna bakal kesulitan adaptasi.",0,0,0,0,1,0,0,0,0,0,0,0,0,,"Desain IOS 18 iPhone 16 ini not intuitive design, desain gak intuitif dan susah dipahami, pengguna bakal kesulitan adaptasi. ",desain ios not intuitive design desain intuitif susah paham guna sulit adaptasi,0,0,0,1,0,0,0,0,0,0,0,0
"Object capture output iPhone 16 gampang dipakai, object capture mudah diaktifkan untuk mengoptimalkan output foto objek dengan cepat dan tepat, simpel.",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Object capture output iPhone 16 gampang dipakai, object capture mudah diaktifkan untuk mengoptimalkan output foto objek dengan cepat dan tepat, simpel. ",object capture output gampang pakai object capture mudah aktif optimal output foto objek cepat simpel,0,0,0,0,0,0,2,0,0,0,0,0
"Apakah saya satu-satunya pemilik SMMA yang terobsesi dengan kamera. Dan bukan, kamera iPhone 16 pro bukanlah akhir dari segalanya, Anda hanya dapat MELIHAT perbedaannya ",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Apakah saya satu-satunya pemilik SMMA yang terobsesi dengan kamera. Dan bukan, kamera iPhone 16 pro bukanlah akhir dari segalanya, Anda hanya dapat MELIHAT perbedaannya  ",satusatunya milik smma obsesi kamera kamera beda,0,0,0,0,0,0,2,0,0,0,0,0
Bluetooth iPhone 16 super cepat pairingnya! Langsung connect ke earbuds tanpa ribet.,0,0,0,0,0,0,0,0,0,2,0,0,0,,Bluetooth iPhone 16 super cepat pairingnya! Langsung connect ke earbuds tanpa ribet. ,bluetooth super cepat pairingnya langsung connect earbuds ribet,0,0,0,0,0,0,0,0,2,0,0,0
GPS suka ngaco saat di dalam mobil.,0,1,0,0,0,0,0,0,0,0,0,0,0,,GPS suka ngaco saat di dalam mobil. ,gps suka aco mobil,1,0,0,0,0,0,0,0,0,0,0,0
"Bagian kamera case original iPhone 16 lebih tinggi, melindungi lensa dari goresan permukaan.",0,0,0,0,0,0,0,0,0,0,0,0,2,,"Bagian kamera case original iPhone 16 lebih tinggi, melindungi lensa dari goresan permukaan. ",kamera case original lindung lensa gores muka,0,0,0,0,0,0,0,0,0,0,0,2
Bluetooth iPhone 16 coded PHY! Meningkatkan jangkauan dan reliabilitas koneksi Bluetooth di lingkungan yang challenging atau banyak halangan.,0,0,0,0,0,0,0,0,0,2,0,0,0,,Bluetooth iPhone 16 coded PHY! Meningkatkan jangkauan dan reliabilitas koneksi Bluetooth di lingkungan yang challenging atau banyak halangan. ,bluetooth coded phy tingkat jangkau reliabilitas koneksi bluetooth lingkung challenging halang,0,0,0,0,0,0,0,0,2,0,0,0
"Output portrait mode iPhone 16 biasa saja, bokeh dan detail wajah kurang seimbang, hasil foto portrait standar.",0,0,0,0,0,0,0,1,0,0,0,0,0,,"Output portrait mode iPhone 16 biasa saja, bokeh dan detail wajah kurang seimbang, hasil foto portrait standar. ",output portrait mode bokeh detail wajah imbang hasil foto portrait standar,0,0,0,0,0,0,1,0,0,0,0,0
"White balance temperature preset output iPhone 16 lambat dipilih, white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video, tidak instan.",0,0,0,0,0,0,0,1,0,0,0,0,0,,"White balance temperature preset output iPhone 16 lambat dipilih, white balance temperature preset sulit dipilih presetnya dan kurang praktis untuk menyesuaikan preset suhu warna pada output foto dan video, tidak instan. ",white balance temperature preset output lambat pilih white balance temperature preset sulit pilih presetnya praktis sesuai preset suhu warna output foto video instan,0,0,0,0,0,0,1,0,0,0,0,0
@annamonetx iPhone 16 Pro memiliki ukuran yang tepat untuk Anda.,0,0,2,0,0,0,0,0,0,0,0,0,0,,@annamonetx iPhone 16 Pro memiliki ukuran yang tepat untuk Anda. ,annamonetx milik ukur,0,2,0,0,0,0,0,0,0,0,0,0
"Memory iPhone 16 masih 128GB? Di 2024 gini? Udah gak zaman, minimal 256GB lah!",0,0,0,0,0,0,1,0,0,0,0,0,0,,"Memory iPhone 16 masih 128GB? Di 2024 gini? Udah gak zaman, minimal 256GB lah! ",memory zaman minimal,0,0,0,0,0,1,0,0,0,0,0,0
"Object capture priority mode output iPhone 16 gampang diganti, object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video, simpel.",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Object capture priority mode output iPhone 16 gampang diganti, object capture priority mode mudah diganti modes selection untuk menyesuaikan opsi modes object capture priority pada output foto dan video, simpel. ",object capture priority mode output gampang ganti object capture priority mode mudah ganti modes selection sesuai opsi modes object capture priority output foto video simpel,0,0,0,0,0,0,2,0,0,0,0,0
"Bodi iPhone 16 immense dan raksasa, tampilan visualnya jadi makin memukau.",0,0,2,0,0,0,0,0,0,0,0,0,0,,"Bodi iPhone 16 immense dan raksasa, tampilan visualnya jadi makin memukau. ",bodi immense raksasa tampil visual pukau,0,2,2,0,0,0,0,0,0,0,0,0
Pengisi daya pengisian cepat membantu memaksimalkan produktivitas,0,0,0,0,0,0,0,0,0,0,0,0,2,,Pengisi daya pengisian cepat membantu memaksimalkan produktivitas ,isi daya isi cepat bantu maksimal produktivitas,0,0,0,0,0,0,0,0,0,0,0,2
"Display iPhone 16 ini not wonderful, tampilan layarnya gak menciptakan pengalaman pengguna yang luar biasa, visualnya biasa aja.",0,0,0,1,0,0,0,0,0,0,0,0,0,,"Display iPhone 16 ini not wonderful, tampilan layarnya gak menciptakan pengalaman pengguna yang luar biasa, visualnya biasa aja. ",display not wonderful tampil layar cipta alam guna visual,0,0,1,0,0,0,0,0,0,0,0,0
"Output video time-lapse iPhone 16 kreatif, perubahan waktu terekam jelas dan menarik, hasilnya unik.",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Output video time-lapse iPhone 16 kreatif, perubahan waktu terekam jelas dan menarik, hasilnya unik. ",output video timelapse kreatif ubah rekam tarik hasil unik,0,0,0,0,0,0,2,0,0,0,0,0
"Dark mode IOS 18 iPhone 16 ini terlalu keren, malah jadi gelap banget dan kurang kontras, kurang nyaman buat baca teks lama.",0,0,0,0,1,0,0,0,0,0,0,0,0,,"Dark mode IOS 18 iPhone 16 ini terlalu keren, malah jadi gelap banget dan kurang kontras, kurang nyaman buat baca teks lama. ",dark mode ios keren gelap banget kontras nyaman baca teks,0,0,0,1,0,0,0,0,0,0,0,0
Dulu sering reconnect ke WiFi sekarang lebih stabil Mantap,0,2,0,0,0,0,0,0,0,0,0,0,0,,Dulu sering reconnect ke WiFi sekarang lebih stabil Mantap ,reconnect wifi stabil mantap,2,0,0,0,0,0,0,0,0,0,0,0
"Lens correction algorithm output iPhone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel.",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Lens correction algorithm output iPhone 16 gampang diganti, lens correction algorithm mudah diganti options selection untuk menyesuaikan opsi algorithm lens correction pada output foto dan video, simpel. ",lens correction algorithm output gampang ganti lens correction algorithm mudah ganti options selection sesuai opsi algorithm lens correction output foto video simpel,0,0,0,0,0,0,2,0,0,0,0,0
"Baterai iPhone 16 performa baterai mengecewakan, performa baterai iPhone 16  mengecewakan di beberapa aspek,  daya tahan baterai atau pengisian cepat masih ada kekurangan.",0,0,0,0,0,0,0,0,0,0,0,1,0,,"Baterai iPhone 16 performa baterai mengecewakan, performa baterai iPhone 16  mengecewakan di beberapa aspek,  daya tahan baterai atau pengisian cepat masih ada kekurangan. ",baterai performa baterai kecewa performa baterai kecewa aspek daya tahan baterai isi cepat kurang,0,0,0,0,0,0,0,0,0,0,1,0
"Grid speaker iPhone 16 keren desainnya, desain grid speaker minimalis dan modern, estetika tinggi.",0,0,0,0,0,0,0,0,2,0,0,0,0,,"Grid speaker iPhone 16 keren desainnya, desain grid speaker minimalis dan modern, estetika tinggi. ",grid speaker keren desain desain grid speaker minimal modern estetika,0,0,0,0,0,0,0,2,0,0,0,0
"Buat rendering video 4K memory performance, iPhone 16 ini cepat banget memory performance, performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering.""",0,0,0,0,0,0,2,0,0,0,0,0,0,,"Buat rendering video 4K memory performance, iPhone 16 ini cepat banget memory performance, performanya ngebut memory rendering dan hasilnya berkualitas tinggi memory rendering."" ",rendering video memory performance cepat banget memory performance performa ngebut memory rendering hasil kualitas memory rendering,0,0,0,0,0,2,0,0,0,0,0,0
"Self timer output kamera iPhone 16 cepat diatur, self timer mudah diatur waktunya untuk menghasilkan output foto self-portrait atau foto grup, instan.",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Self timer output kamera iPhone 16 cepat diatur, self timer mudah diatur waktunya untuk menghasilkan output foto self-portrait atau foto grup, instan. ",self timer output kamera cepat atur self timer mudah atur hasil output foto selfportrait foto grup instan,0,0,0,0,0,0,2,0,0,0,0,0
"Penghemat baterai otomatis di iPhone 16  pintar,  HP otomatis optimize penggunaan baterai sesuai kebiasaan pengguna,  baterai jadi makin awet tanpa setting manual.",0,0,0,0,0,0,0,0,0,0,0,2,0,,"Penghemat baterai otomatis di iPhone 16  pintar,  HP otomatis optimize penggunaan baterai sesuai kebiasaan pengguna,  baterai jadi makin awet tanpa setting manual. ",hemat baterai otomatis pintar hp otomatis optimize guna baterai sesuai biasa guna baterai awet setting manual,0,0,0,0,0,0,0,0,0,0,2,0
"Layar iPhone 16 dynamic range-nya luas, warna yang ditampilkan makin kaya dan hidup. Bikin foto makin indah.",0,0,0,2,0,0,0,0,0,0,0,0,0,,"Layar iPhone 16 dynamic range-nya luas, warna yang ditampilkan makin kaya dan hidup. Bikin foto makin indah. ",layar dynamic rangenya luas warna tampil kaya hidup bikin foto indah,0,0,2,0,0,0,0,0,0,0,0,0
"Output audio memory iPhone 16 ini powerfull dan jernih, performanya lantang memory dan gak sember memory meski volume maksimal, cocok buat dengerin musik dan nonton film dari memory internal.""",0,0,0,0,0,0,2,0,0,0,0,0,0,,"Output audio memory iPhone 16 ini powerfull dan jernih, performanya lantang memory dan gak sember memory meski volume maksimal, cocok buat dengerin musik dan nonton film dari memory internal."" ",output audio memory powerfull jernih performa lantang memory sember memory volume maksimal cocok dengar musik tonton film memory internal,0,0,0,0,0,2,0,0,0,0,0,0
WiFi sering putus meskipun sinyal full.,0,1,0,0,0,0,0,0,0,0,0,0,0,,WiFi sering putus meskipun sinyal full. ,wifi putus sinyal full,1,0,0,0,0,0,0,0,0,0,0,0
"Bluetooth iPhone 16 LE connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel Bluetooth LE.",0,0,0,0,0,0,0,0,0,1,0,0,0,,"Bluetooth iPhone 16 LE connection oriented channels fitur terlalu niche dan specific, pengguna awam gak kepakai fitur dedicated channel Bluetooth LE. ",bluetooth connection oriented channels fitur niche specific guna awam pakai fitur dedicated channel bluetooth,0,0,0,0,0,0,0,0,1,0,0,0
Baterai lebih awet karena jaringan lebih efisien.,0,2,0,0,0,0,0,0,0,0,0,0,0,,Baterai lebih awet karena jaringan lebih efisien. ,baterai awet jaring efisien,2,0,0,0,0,0,0,0,0,0,2,0
"Overall output kamera iPhone 16 sangat memuaskan, tidak ada komplain, kualitas gambar dan video perfect!",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Overall output kamera iPhone 16 sangat memuaskan, tidak ada komplain, kualitas gambar dan video perfect! ",overall output kamera puas komplain kualitas gambar video perfect,0,0,0,0,0,0,2,0,0,0,0,0
"Output kamera iPhone 16 berat diolah, file foto dan video terlalu berat diolah di beberapa aplikasi editing, performa jadi lambat.",0,0,0,0,0,0,0,1,0,0,0,0,0,,"Output kamera iPhone 16 berat diolah, file foto dan video terlalu berat diolah di beberapa aplikasi editing, performa jadi lambat. ",output kamera berat olah file foto video berat olah aplikasi editing performa lambat,0,0,0,0,0,0,1,0,0,0,0,0
"Mode cinematic iPhone 16 terlalu gimmick, jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa.",0,0,0,0,0,0,0,1,0,0,0,0,0,,"Mode cinematic iPhone 16 terlalu gimmick, jarang kepakai dan hasilnya tidak terlalu beda dengan video biasa. ",mode cinematic gimmick jarang pakai hasil beda video,0,0,0,0,0,0,1,0,0,0,0,0
"Storage internal iPhone 16 cepat dan responsif, akses file dan data jadi lebih efisien.",0,0,0,0,0,0,2,0,0,0,0,0,0,,"Storage internal iPhone 16 cepat dan responsif, akses file dan data jadi lebih efisien. ",storage internal cepat responsif akses file data efisien,0,0,0,0,0,2,0,0,0,0,0,0
Action Button iPhone 16  bisa buat shortcut ke smart home! Kontrol lampu atau AC rumah langsung dari tombol.,0,0,0,0,0,0,0,0,0,0,2,0,0,,Action Button iPhone 16  bisa buat shortcut ke smart home! Kontrol lampu atau AC rumah langsung dari tombol. ,action button shortcut smart home kontrol lampu ac rumah langsung tombol,0,0,0,0,0,0,0,0,0,2,0,0
"@theapplehub @mingchikuo Generasi iPhone 16 pro ini bukan. Secara harfiah sama dengan 15 pro. Dan bahkan terlihat sama persis. Anda akan kesulitan membedakan kedua model tersebut. Ini sangat sulit tahun ini. Semuanya tampak sama, kecuali tombol kamera aneh yang tidak akan digunakan siapa pun.",0,0,1,0,0,0,0,0,0,0,0,0,0,,"@theapplehub @mingchikuo Generasi iPhone 16 pro ini bukan. Secara harfiah sama dengan 15 pro. Dan bahkan terlihat sama persis. Anda akan kesulitan membedakan kedua model tersebut. Ini sangat sulit tahun ini. Semuanya tampak sama, kecuali tombol kamera aneh yang tidak akan digunakan siapa pun. ",theapplehub mingchikuo generasi harfiah persis sulit beda model sulit kecuali tombol kamera aneh,0,1,0,0,0,0,1,0,0,0,0,0
"Control Center IOS 18 iPhone 16 ini superb, practicality nya impressive, semua pengaturan penting di ujung jari!",0,0,0,0,2,0,0,0,0,0,0,0,0,,"Control Center IOS 18 iPhone 16 ini superb, practicality nya impressive, semua pengaturan penting di ujung jari! ",control center ios superb practicality nya impressive atur ujung jari,0,0,0,2,0,0,0,0,0,0,0,0
"Bass headphone mendominasi, menutupi detail suara lagu",0,0,0,0,0,0,0,0,0,0,0,0,1,,"Bass headphone mendominasi, menutupi detail suara lagu ",bass headphone dominasi tutup detail suara lagu,0,0,0,0,0,0,0,0,0,0,0,1
"RAM 12GB iPhone 16 bikin game berat jadi ringan, performa gaming makin optimal.",0,0,0,0,0,0,2,0,0,0,0,0,0,,"RAM 12GB iPhone 16 bikin game berat jadi ringan, performa gaming makin optimal. ",ram bikin game berat ringan performa gaming optimal,0,0,0,0,1,2,0,0,0,0,0,0
"Apple Intelligence iPhone 16  improve foto low-light malah bikin noise reduction berlebihan,  detail foto jadi hilang.",0,0,0,0,0,0,0,0,0,0,1,0,0,,"Apple Intelligence iPhone 16  improve foto low-light malah bikin noise reduction berlebihan,  detail foto jadi hilang. ",intelligence improve foto lowlight bikin noise reduction detail foto hilang,0,0,0,0,0,0,0,0,0,1,0,0
Keluaran suara speaker yang menarik menarik perhatian dan mendengarkan musik terfokus,0,0,0,0,0,0,0,0,2,0,0,0,0,,Keluaran suara speaker yang menarik menarik perhatian dan mendengarkan musik terfokus ,keluar suara speaker tarik tarik perhati dengar musik fokus,0,0,0,0,0,0,0,2,0,0,0,0
"Bodi iPhone 16 ini puny, ukurannya terlalu mini dan gak nyaman buat penggunaan sehari-hari. Kegedean salah, kekecilan juga salah.",0,0,1,0,0,0,0,0,0,0,0,0,0,,"Bodi iPhone 16 ini puny, ukurannya terlalu mini dan gak nyaman buat penggunaan sehari-hari. Kegedean salah, kekecilan juga salah. ",bodi puny ukur mini nyaman guna seharihari gede salah kecil salah,0,1,0,0,0,0,0,0,0,0,0,0
"Apple Intelligence iPhone 16 integrasi terbatas, fitur AI belum terintegrasi dengan semua aplikasi pihak ketiga,  fitur AI jadi kurang maksimal.",0,0,0,0,0,0,0,0,0,0,1,0,0,,"Apple Intelligence iPhone 16 integrasi terbatas, fitur AI belum terintegrasi dengan semua aplikasi pihak ketiga,  fitur AI jadi kurang maksimal. ",intelligence integrasi batas fitur integrasi aplikasi tiga fitur maksimal,0,0,0,0,0,0,0,0,0,1,0,0
Streaming Spotify lossless tanpa buffering sama sekali.,0,2,0,0,0,0,0,0,0,0,0,0,0,,Streaming Spotify lossless tanpa buffering sama sekali. ,streaming spotify lossless buffering,2,0,0,0,0,0,0,0,0,0,0,0
"Bodi iPhone 16 tremendous dan luar biasa besar, kepuasan visualnya jadi maksimal.",0,0,2,0,0,0,0,0,0,0,0,0,0,,"Bodi iPhone 16 tremendous dan luar biasa besar, kepuasan visualnya jadi maksimal. ",bodi tremendous puas visual maksimal,0,2,0,0,0,0,0,0,0,0,0,0
"Warna case original iPhone 16 matching dengan warna iPhone 16, terlihat serasi.",0,0,0,0,0,0,0,0,0,0,0,0,2,,"Warna case original iPhone 16 matching dengan warna iPhone 16, terlihat serasi. ",warna case original matching warna serasi,0,2,0,0,0,0,0,0,0,0,0,2
"Histogram display style output iPhone 16 cepat diganti, histogram display style mudah diganti option selection untuk menyesuaikan opsi display style histogram pada output foto dan video, instan.",0,0,0,0,0,0,0,2,0,0,0,0,0,,"Histogram display style output iPhone 16 cepat diganti, histogram display style mudah diganti option selection untuk menyesuaikan opsi display style histogram pada output foto dan video, instan. ",histogram display style output cepat ganti histogram display style mudah ganti option selection sesuai opsi display style histogram output foto video instan,0,0,0,0,0,0,2,0,0,0,0,0
Internet cepat dan stabil browsing jadi lebih menyenangkan,0,2,0,0,0,0,0,0,0,0,0,0,0,,Internet cepat dan stabil browsing jadi lebih menyenangkan ,internet cepat stabil browsing senang,2,0,0,0,0,0,0,0,0,0,0,0
"Output kamera iPhone 16 sulit di-update softwarenya, update jarang ada dan tidak memberikan peningkatan signifikan pada kualitas output dan fitur kamera.",0,0,0,0,0,0,0,1,0,0,0,0,0,,"Output kamera iPhone 16 sulit di-update softwarenya, update jarang ada dan tidak memberikan peningkatan signifikan pada kualitas output dan fitur kamera. ",output kamera sulit diupdate softwarenya update jarang tingkat signifikan kualitas output fitur kamera,0,0,0,0,0,0,1,0,0,0,0,0
"Fitur battery health di iPhone 16  berguna banget,  bisa cek kesehatan baterai secara berkala,  jadi tahu kondisi baterai HP.",0,0,0,0,0,0,0,0,0,0,0,2,0,,"Fitur battery health di iPhone 16  berguna banget,  bisa cek kesehatan baterai secara berkala,  jadi tahu kondisi baterai HP. ",fitur battery health guna banget cek sehat baterai kala kondisi baterai hp,0,0,0,0,0,0,0,0,0,0,2,0
"Proses rekam audio speaker sulit, Proses rekam audio sulit, Efek praktis, Proses output video, Kualitas siaran, Audio jernih dan sederhana",0,0,0,0,0,0,0,0,1,0,0,0,0,,"Proses rekam audio speaker sulit, Proses rekam audio sulit, Efek praktis, Proses output video, Kualitas siaran, Audio jernih dan sederhana ",proses rekam audio speaker sulit proses rekam audio sulit efek praktis proses output video kualitas siar audio jernih sederhana,0,0,0,0,0,0,0,1,0,0,0,0
"Desain bodi iPhone 16 gompal, ada aja kekurangan di desainnya. Apple quality control desainnya turun drastis.",0,0,1,0,0,0,0,0,0,0,0,0,0,,"Desain bodi iPhone 16 gompal, ada aja kekurangan di desainnya. Apple quality control desainnya turun drastis. ",desain bodi gompal kurang desain quality control desain turun drastis,0,1,0,0,0,0,0,0,0,0,0,0
Wi-Fi 6 iPhone 16 longer OFDM symbols! Meningkatkan efisiensi dan throughput Wi-Fi dengan simbol OFDM yang lebih panjang.,0,0,0,0,0,0,0,0,0,2,0,0,0,,Wi-Fi 6 iPhone 16 longer OFDM symbols! Meningkatkan efisiensi dan throughput Wi-Fi dengan simbol OFDM yang lebih panjang. ,wifi longer ofdm symbols tingkat efisiensi throughput wifi simbol ofdm,0,0,0,0,0,0,0,0,2,0,0,0
"Cas wireless iPhone 16  magnetnya kurang kuat,  wireless charger gampang geser atau lepas dari belakang HP,  nge-charge wireless jadi gak stabil.",0,0,0,0,0,0,0,0,0,0,0,1,0,,"Cas wireless iPhone 16  magnetnya kurang kuat,  wireless charger gampang geser atau lepas dari belakang HP,  nge-charge wireless jadi gak stabil. ",cas wireless magnet kuat wireless charger gampang geser lepas hp ngecharge wireless stabil,0,0,0,0,0,0,0,0,0,0,1,0
"Pengisian daya terbalik iPhone 16  berguna,  bisa nge-charge perangkat lain pakai iPhone 16,  jadi powerbank darurat.",0,0,0,0,0,0,0,0,0,0,0,2,0,,"Pengisian daya terbalik iPhone 16  berguna,  bisa nge-charge perangkat lain pakai iPhone 16,  jadi powerbank darurat. ",isi daya balik guna ngecharge perangkat pakai powerbank darurat,0,0,0,0,0,0,0,0,0,0,2,0
"RAM 12GB iPhone 16 bikin performa editing video 4K 8K makin lancar, rendering video cepat dan efisien!",0,0,0,0,0,0,2,0,0,0,0,0,0,,"RAM 12GB iPhone 16 bikin performa editing video 4K 8K makin lancar, rendering video cepat dan efisien! ",ram bikin performa editing video lancar rendering video cepat efisien,0,0,0,0,0,2,0,0,0,0,0,0
Bluetooth kadang nggak mau connect ke speaker.,0,1,0,0,0,0,0,0,0,0,0,0,0,,Bluetooth kadang nggak mau connect ke speaker. ,bluetooth kadang connect speaker,1,0,0,0,0,0,0,0,2,0,0,0
"Earphone nirkabel mudah hilang, simpan kotak pengisi dayanya",0,0,0,0,0,0,0,0,0,0,0,0,1,,"Earphone nirkabel mudah hilang, simpan kotak pengisi dayanya ",earphone nirkabel mudah hilang simpan kotak isi daya,0,0,0,0,0,0,0,0,0,0,0,1
